,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
Hsal|LOC105181651,70.023572844,-0.201566316457,0.192498174428,1.04710767806,0.295049918494,0.879826413921
Hsal|LOC105181767,179.300543616,-0.124124740494,0.118789232799,1.04491575179,0.29606190896,0.879826413921
Hsal|LOC105182092,128.094293537,0.231844348656,0.222300438084,-1.04293248657,0.296979562346,0.879826413921
Hsal|LOC105182291,291.493015076,-0.157600194067,0.150543018701,1.0468781311,0.295155789267,0.879826413921
Hsal|LOC105182309,1738.3367363,0.170493336688,0.162920397907,-1.04648244712,0.29533834485,0.879826413921
Hsal|LOC105183110,728.97401935,-0.21695392166,0.206689464882,1.04966124802,0.293873886511,0.879826413921
Hsal|LOC105183698,1906.65954329,0.140313054616,0.134379989762,-1.0441514013,0.296415347599,0.879826413921
Hsal|LOC105184658,392.390166622,0.110273625046,0.10546468464,-1.04559763699,0.295746840736,0.879826413921
Hsal|LOC105184879,91.4302252904,0.38698100175,0.371072202035,-1.04287251814,0.297007339224,0.879826413921
Hsal|LOC105184982,262.392561182,-0.170133613291,0.163049269566,1.0434490982,0.296740344044,0.879826413921
Hsal|LOC105185788,169.414323305,-0.130129352532,0.124408206985,1.0459868821,0.295567088909,0.879826413921
Hsal|LOC105186091,133.356236393,-0.265510823732,0.254500055504,1.0432643058,0.296825897814,0.879826413921
Hsal|LOC105186283,26.814053093,-0.332890897174,0.31863335863,1.04474590672,0.296140421592,0.879826413921
Hsal|LOC105186564,1852.74189105,-0.17795681935,0.170052355836,1.04648252872,0.295338307196,0.879826413921
Hsal|LOC105187005,18.9324282589,0.262965370285,0.251023205856,-1.04757394595,0.294834946535,0.879826413921
Hsal|LOC105187201,282.747654652,-0.134183682662,0.128410743171,1.04495682641,0.296042923881,0.879826413921
Hsal|LOC105187368,505.341905328,-0.150431338704,0.143976286519,1.04483413443,0.296099635684,0.879826413921
Hsal|LOC105188307,31.8983644366,-0.175075236632,0.167717684274,1.04386867366,0.296546153455,0.879826413921
Hsal|LOC105188383,162.038851182,-0.189533706255,0.181353570433,1.04510600923,0.295973977036,0.879826413921
Hsal|LOC105188579,268.956088308,-0.203259644405,0.194127440615,1.04704231283,0.295080063408,0.879826413921
Hsal|LOC105188628,19.0580605552,-0.373452513646,0.356848463946,1.04652969363,0.29531654289,0.879826413921
Hsal|LOC105188828,348.087380925,-0.112535351073,0.107861945403,1.04332765975,0.296796564831,0.879826413921
Hsal|LOC105188945,265.644798455,-0.119288719017,0.114143028225,1.04508107829,0.295985498459,0.879826413921
Hsal|LOC105189762,336.171187304,-0.18680292529,0.178755450147,1.0450194673,0.296013972244,0.879826413921
Hsal|LOC105190736,153.536125602,-0.115136458191,0.11016492808,1.04512806569,0.295963784262,0.879826413921
Hsal|LOC105190878,8775.11869046,-0.151103576796,0.14436843519,1.04665245278,0.295259900564,0.879826413921
Hsal|LOC105190988,48.8504131641,0.213097360854,0.203558832672,-1.04685882729,0.295164693659,0.879826413921
Hsal|LOC105191344,197.841615296,-0.166288801464,0.158661373941,1.04807362582,0.294604686573,0.879826413921
Hsal|LOC105191521,758.956454986,-0.10761140678,0.103080082022,1.04395926612,0.296504236033,0.879826413921
Hsal|LOC105191525,928.771411118,0.110955280389,0.106216829119,-1.04461111586,0.296202739978,0.879826413921
Hsal|LOC105191831,524.120868544,-0.106556514189,0.102165614719,1.04297825136,0.29695836564,0.879826413921
Hsal|LOC105192226,3297.41017947,0.0906327010851,0.0867076482686,-1.04526766548,0.295899277563,0.879826413921
Hsal|LOC105192403,181.290473158,0.120498656989,0.115302048971,-1.04506952014,0.295990839969,0.879826413921
Hsal|LOC105188262,188.541415411,-0.226747696752,0.217621060183,1.0419382047,0.297440329886,0.880834661129
Hsal|LOC105183594,37.845005677,0.327559229053,0.314465721619,-1.04163731222,0.297579862834,0.880973510487
Hsal|LOC105181594,124.355748727,-0.15779226488,0.151605504186,1.04080828548,0.297964533905,0.881401195073
Hsal|LOC105183312,69.6497158243,-0.280593344839,0.269660245794,1.0405439779,0.298087243278,0.881401195073
Hsal|LOC105186790,1969.27547914,0.230578708765,0.221577515581,-1.04062322461,0.298050448075,0.881401195073
Hsal|LOC105187323,1938.78319169,0.146564014008,0.140958771867,-1.03976511761,0.298449038943,0.881401195073
Hsal|LOC105188787,684.607534895,0.146540036625,0.140890362509,-1.04009979118,0.298293540683,0.881401195073
Hsal|LOC105189015,164.206604927,-0.157913646484,0.151843680128,1.03997510038,0.298351469024,0.881401195073
Hsal|LOC105189791,3195.70666902,0.0695261840147,0.0668349618106,-1.04026668275,0.298216018634,0.881401195073
Hsal|LOC105192368,514.627132227,-0.136126587107,0.130925074698,1.03972892451,0.298465858464,0.881401195073
Hsal|LOC105189580,1406.760106,0.185247136689,0.178242415909,-1.03929884335,0.298665772616,0.881717737288
Hsal|LOC105181034,791.848185173,-0.0815222991876,0.0790290900914,1.03154799193,0.302283914848,0.881797405392
Hsal|LOC105181981,56.1403767538,-0.323482095721,0.312980320468,1.03355410729,0.30134466333,0.881797405392
Hsal|LOC105182185,499.771904953,0.122492367146,0.118795618453,-1.03111856094,0.30248522475,0.881797405392
Hsal|LOC105182232,734.389270306,0.0716927797642,0.0692152804971,-1.0357941086,0.300298206659,0.881797405392
Hsal|LOC105182384,19153.6418724,0.112472677258,0.108643721567,-1.03524323022,0.300555334465,0.881797405392
Hsal|LOC105183219,5734.47609156,-0.147843823001,0.142625024378,1.03659104456,0.299926488681,0.881797405392
Hsal|LOC105183348,2066.08528233,0.153312111916,0.148524792957,-1.03223245671,0.301963233763,0.881797405392
Hsal|LOC105183429,17.8948837179,0.208067210829,0.201054374766,-1.03488029579,0.300724817764,0.881797405392
Hsal|LOC105183895,403.744890966,0.130818780812,0.126813241779,-1.031586126,0.302266042558,0.881797405392
Hsal|LOC105183907,221.649779543,-0.189329290735,0.183279168994,1.0330104167,0.301599023907,0.881797405392
Hsal|LOC105184591,55.6006068555,-0.20668762981,0.200161217717,1.03260577732,0.301788423421,0.881797405392
Hsal|LOC105185244,210.001517947,-0.166532239957,0.161081824107,1.03383631816,0.301212689944,0.881797405392
Hsal|LOC105185250,295.744294467,-0.118249510037,0.11454414533,1.03234879177,0.301908751719,0.881797405392
Hsal|LOC105185730,1112.93451553,0.140374424507,0.136034571848,-1.03190257153,0.302117761194,0.881797405392
Hsal|LOC105185879,108.846493567,-0.159196231231,0.154150371911,1.03273335807,0.30172869817,0.881797405392
Hsal|LOC105186631,8406.3074491,0.142797410229,0.13848467813,-1.03114230511,0.302474091564,0.881797405392
Hsal|LOC105186872,1854.94076538,0.225438666693,0.217742937427,-1.03534318659,0.300508667971,0.881797405392
Hsal|LOC105187100,204.839006687,0.106569818391,0.103336627606,-1.03128794561,0.302405809465,0.881797405392
Hsal|LOC105187194,303.130813005,0.102065588416,0.0989872702814,-1.03109812126,0.302494808748,0.881797405392
Hsal|LOC105187235,1504.28063502,-0.190689762993,0.184327271234,1.03451736532,0.300894362887,0.881797405392
Hsal|LOC105187298,51.7511771249,-0.277526332435,0.268230776732,1.03465506761,0.30083002695,0.881797405392
Hsal|LOC105187584,47.0833972561,0.214891851039,0.207306691384,-1.03658907296,0.299927407926,0.881797405392
Hsal|LOC105187691,2263.2963154,0.0522545578216,0.0504605786457,-1.03555209282,0.300411151798,0.881797405392
Hsal|LOC105188509,49.7265641014,-0.328800874015,0.316888352577,1.03759217195,0.299459963883,0.881797405392
Hsal|LOC105188591,133.454918188,-0.169132734326,0.163852956395,1.03222265895,0.30196782255,0.881797405392
Hsal|LOC105188820,164.617936539,-0.314371296917,0.303617172215,1.0354200147,0.30047280262,0.881797405392
Hsal|LOC105188942,406.358037427,0.123761042719,0.119420386515,-1.0363476985,0.300039960988,0.881797405392
Hsal|LOC105188960,3407.33673706,-0.156877546347,0.151158940062,1.03783174374,0.299348395385,0.881797405392
Hsal|LOC105189176,820.163866506,0.166369261705,0.160259609686,-1.03812346748,0.299212577194,0.881797405392
Hsal|LOC105189661,14.1020664828,-0.368698339409,0.357448590862,1.03147235388,0.302319366201,0.881797405392
Hsal|LOC105189752,870.860059652,-0.164019024904,0.158765827146,1.0330877107,0.301562853917,0.881797405392
Hsal|LOC105189837,530.788142706,-0.118447522836,0.114469718084,1.03474984318,0.300785752144,0.881797405392
Hsal|LOC105189856,573.736160719,-0.172749538093,0.167453065828,1.03162959268,0.302245671892,0.881797405392
Hsal|LOC105189886,336.075943211,-0.203219594292,0.195903898426,1.03734328885,0.299575898026,0.881797405392
Hsal|LOC105190387,399.895545557,-0.182110048531,0.176472015291,1.03194859667,0.302096198575,0.881797405392
Hsal|LOC105190563,653.125475472,0.0736835400568,0.0714137398598,-1.03178380241,0.302173408847,0.881797405392
Hsal|LOC105190839,4666.18892098,0.15167177593,0.146200278338,-1.03742467289,0.29953798461,0.881797405392
Hsal|LOC105191660,57.7208134156,-0.344015113393,0.332851101664,1.03354055815,0.301351000436,0.881797405392
Hsal|LOC105191692,1044.92129481,0.155948907454,0.150335153749,-1.03734159021,0.299576689385,0.881797405392
Hsal|LOC105191906,393.058129335,-0.102611036728,0.098929639696,1.03721227575,0.299636938269,0.881797405392
Hsal|LOC105191947,2855.9015944,0.199218305165,0.193024242828,-1.03208955645,0.302030165776,0.881797405392
Hsal|LOC105180611,455.450496066,0.192374093222,0.189271760408,-1.01639089111,0.309443281541,0.882041847613
Hsal|LOC105181179,1291.16786472,0.151356244671,0.14902777242,-1.01562441828,0.309808272331,0.882041847613
Hsal|LOC105181242,1153.53923478,0.168553699677,0.166051242512,-1.01507039108,0.310072274479,0.882041847613
Hsal|LOC105181641,38.389165867,0.261624908059,0.255157834844,-1.02534538365,0.305200248821,0.882041847613
Hsal|LOC105181880,125.300873603,-0.154511211009,0.15247842821,1.01333160909,0.310901794265,0.882041847613
Hsal|LOC105182044,1305.2963483,0.186356419303,0.182167700795,-1.02299374966,0.306310801066,0.882041847613
Hsal|LOC105182172,235.304544018,-0.146342399946,0.143789497461,1.01775444334,0.308794666909,0.882041847613
Hsal|LOC105182316,25555.8088997,0.221319848152,0.217326232418,-1.01837613292,0.308499240108,0.882041847613
Hsal|LOC105182456,12.1033695751,0.29757103719,0.292519197609,-1.01727011294,0.30902495022,0.882041847613
Hsal|LOC105182508,1744.809416,0.115135556529,0.11277692399,-1.02091414143,0.307295118582,0.882041847613
Hsal|LOC105182637,207.399931335,-0.165436412495,0.161159984266,1.02653529813,0.30463933427,0.882041847613
Hsal|LOC105182850,9490.1048653,0.22200525254,0.217353990747,-1.02139947731,0.307065212885,0.882041847613
Hsal|LOC105182994,2166.83497162,0.127587584459,0.124969751116,-1.02094773591,0.307279201063,0.882041847613
Hsal|LOC105183000,3230.50275206,0.223220619029,0.217147902042,-1.02796581008,0.303965910729,0.882041847613
Hsal|LOC105183006,147.449980767,-0.167570046672,0.163405838517,1.02548383946,0.305134946845,0.882041847613
Hsal|LOC105183041,65.1927908496,-0.209394313626,0.203895437291,1.02696909949,0.304435014688,0.882041847613
Hsal|LOC105183075,132.947588747,-0.261358351214,0.258181663349,1.01230408009,0.311392684632,0.882041847613
Hsal|LOC105183163,203.487038638,0.0948108130448,0.0935749487474,-1.01320721319,0.31096119582,0.882041847613
Hsal|LOC105183251,613.18127759,-0.111630756267,0.109848150208,1.01622791149,0.309520867883,0.882041847613
Hsal|LOC105183271,549.02845652,-0.144403212793,0.14118071681,1.02282532669,0.306390440961,0.882041847613
Hsal|LOC105183415,4852.21757757,-0.148606627262,0.145305474202,1.0227187109,0.306440862024,0.882041847613
Hsal|LOC105183494,166.261872286,-0.277176206612,0.269448144248,1.02868107474,0.303629565959,0.882041847613
Hsal|LOC105183520,613.511897454,-0.0696679979357,0.0680394138274,1.02393589269,0.305865555647,0.882041847613
Hsal|LOC105183652,23.7912080987,-0.311528000729,0.302633805794,1.02938929745,0.303296776333,0.882041847613
Hsal|LOC105183659,104.723210841,-0.2452564368,0.242367389531,1.01192011547,0.311576250513,0.882041847613
Hsal|LOC105183670,176.272030075,0.168146183759,0.165922717587,-1.01340061328,0.3108688466,0.882041847613
Hsal|LOC105183717,43.7206805818,0.255937124847,0.24889281098,-1.02830260078,0.303807508053,0.882041847613
Hsal|LOC105183903,820.12986812,0.152712589384,0.15018091287,-1.01685751182,0.309221218119,0.882041847613
Hsal|LOC105183952,125.394040076,-0.251273789179,0.244227929552,1.02884952446,0.303550390458,0.882041847613
Hsal|LOC105183982,2307.12417834,0.194955588909,0.191246866509,-1.01939233028,0.308016745875,0.882041847613
Hsal|LOC105184198,21.5963860757,0.263727066893,0.26042564492,-1.01267702332,0.31121445616,0.882041847613
Hsal|LOC105184337,289.028152324,-0.370030309105,0.359818742215,1.02837975262,0.303771228977,0.882041847613
Hsal|LOC105184400,2817.75544757,0.145774242276,0.141703417859,-1.02872777861,0.30360761262,0.882041847613
Hsal|LOC105184582,223.914248364,-0.302679447286,0.29717294284,1.01852962922,0.308426327471,0.882041847613
Hsal|LOC105184605,1051.42524396,-0.236400641991,0.231661354279,1.02045782615,0.307511381025,0.882041847613
Hsal|LOC105184822,778.591311615,0.0933845021102,0.0915137247217,-1.02044258819,0.30751860452,0.882041847613
Hsal|LOC105184827,203.191375625,-0.0715445753386,0.070364323554,1.01677344036,0.3092612197,0.882041847613
Hsal|LOC105184923,441.668139688,-0.140314600898,0.13719528069,1.0227363521,0.306432518715,0.882041847613
Hsal|LOC105184971,230.107853444,0.368714228524,0.364120576022,-1.01261574546,0.31124373605,0.882041847613
Hsal|LOC105185128,218.56485841,-0.141031350187,0.138283754118,1.01986926148,0.30779046944,0.882041847613
Hsal|LOC105185165,552.020197611,-0.109935764309,0.108623523465,1.01208063227,0.311499501931,0.882041847613
Hsal|LOC105185243,317.327725044,-0.152956106647,0.149147235192,1.02553766049,0.305109564934,0.882041847613
Hsal|LOC105185314,338.57462686,-0.112990191126,0.110914793555,1.01871163895,0.308339885375,0.882041847613
Hsal|LOC105185339,135.109302328,0.214391734481,0.208968414506,-1.02595282156,0.304913822716,0.882041847613
Hsal|LOC105185575,2954.94873685,0.175772426234,0.17189626459,-1.02254942336,0.306520933294,0.882041847613
Hsal|LOC105185855,28.1931256644,-0.235031612889,0.231668538849,1.01451674905,0.310336241452,0.882041847613
Hsal|LOC105186044,258.515484526,-0.183620808392,0.180703290883,1.01614534796,0.309560177101,0.882041847613
Hsal|LOC105186073,119.725034176,-0.229276550262,0.223533329347,1.02569290643,0.305036359045,0.882041847613
Hsal|LOC105186098,1042.72290441,0.10486923983,0.103605450732,-1.01219809468,0.311443347033,0.882041847613
Hsal|LOC105186107,178.993273072,-0.211513830353,0.208241293999,1.01571511726,0.30976506707,0.882041847613
Hsal|LOC105186127,446.35249144,-0.11690824424,0.115118222932,1.01554941748,0.309844002628,0.882041847613
Hsal|LOC105186158,512.204596052,-0.162942170668,0.161008785453,1.01200794857,0.311534252953,0.882041847613
Hsal|LOC105186304,3182.56636855,0.209325881784,0.206130045633,-1.01550398023,0.30986565021,0.882041847613
Hsal|LOC105186385,288.462054244,-0.17096844326,0.166972516148,1.02393164578,0.305867561723,0.882041847613
Hsal|LOC105186390,12.6248092939,0.275706006637,0.269144593168,-1.02437876753,0.305656406687,0.882041847613
Hsal|LOC105186433,40.9407293404,-0.289963144065,0.282324593926,1.02705591473,0.304394135814,0.882041847613
Hsal|LOC105186646,120.576266739,-0.340328342319,0.334767784159,1.01661019496,0.309338902365,0.882041847613
Hsal|LOC105186871,51.9004046829,0.239293528521,0.234297373656,-1.02132399005,0.30710096404,0.882041847613
Hsal|LOC105186913,220.745361259,0.197629559177,0.19208590582,-1.02886028172,0.303545334747,0.882041847613
Hsal|LOC105187293,29.3315070239,0.198114002799,0.194339339939,-1.01942305074,0.308002167468,0.882041847613
Hsal|LOC105187349,535.524931817,-0.0987615675718,0.0963050978366,1.02550716203,0.305123947784,0.882041847613
Hsal|LOC105187371,109.694730741,0.139791006957,0.137748843268,-1.01482526924,0.31018912605,0.882041847613
Hsal|LOC105188174,590.617141295,-0.141978681904,0.138698588127,1.02364907835,0.306001055188,0.882041847613
Hsal|LOC105188369,225.295563665,0.220953184675,0.21595844886,-1.02312822601,0.306247222898,0.882041847613
Hsal|LOC105188475,166.281708255,-0.102664300906,0.100705490195,1.01945088304,0.307988960033,0.882041847613
Hsal|LOC105188479,388.849759877,-0.105974483398,0.10285803205,1.03029857062,0.30286986986,0.882041847613
Hsal|LOC105188866,338.909486225,0.12600797344,0.122671700529,-1.02719676092,0.304327823018,0.882041847613
Hsal|LOC105188893,675.698432508,0.140019475302,0.138095612762,-1.0139313806,0.310615496328,0.882041847613
Hsal|LOC105188924,558.095407597,0.188603023713,0.185334415602,-1.01763627171,0.308850843198,0.882041847613
Hsal|LOC105189095,197.910676383,0.15600630662,0.153438143433,-1.01673744957,0.309278345328,0.882041847613
Hsal|LOC105189222,1796.66215799,-0.217773714259,0.214695899379,1.01433569476,0.310422597192,0.882041847613
Hsal|LOC105189326,275.996976063,-0.187485391202,0.183237766776,1.02318094409,0.306222301063,0.882041847613
Hsal|LOC105189390,326.38354421,-0.234287998994,0.230779066679,1.0152047253,0.310008248599,0.882041847613
Hsal|LOC105189460,871.68660824,0.116416288922,0.114568278955,-1.01613020623,0.309567386568,0.882041847613
Hsal|LOC105189525,1703.33852657,0.0695380359624,0.0684041840463,-1.01657576845,0.309355286356,0.882041847613
Hsal|LOC105189638,88.4430918063,-0.176616192969,0.173999503744,1.01503848671,0.310087481908,0.882041847613
Hsal|LOC105190135,5884.17479251,0.126831212505,0.124129327566,-1.02176669279,0.306891337048,0.882041847613
Hsal|LOC105190194,1336.8797682,0.157462666478,0.154748767891,-1.01753744876,0.308897826724,0.882041847613
Hsal|LOC105190371,2153.4733069,0.0791671267908,0.0776870668126,-1.01905156211,0.308178488181,0.882041847613
Hsal|LOC105190413,14.2165312487,-0.238601971153,0.234650296216,1.0168406987,0.309229217608,0.882041847613
Hsal|LOC105190866,96.3287982123,-0.223634063989,0.219743072635,1.01770700349,0.308817217996,0.882041847613
Hsal|LOC105191143,856.653507783,-0.104914586832,0.10248153481,1.02374136986,0.305957449616,0.882041847613
Hsal|LOC105191145,191.245594607,0.0786217297177,0.0770312152042,-1.02064766224,0.30742139938,0.882041847613
Hsal|LOC105191169,24.3862269004,-0.276936030292,0.270471960457,1.0238992235,0.305882877033,0.882041847613
Hsal|LOC105191231,26.5891271547,-0.365073003612,0.357080436422,1.0223831002,0.30659961594,0.882041847613
Hsal|LOC105191295,738.62440528,0.170633027809,0.167936378045,-1.01605756772,0.309601973656,0.882041847613
Hsal|LOC105191336,359.813232958,0.131541705984,0.127649974215,-1.03048752491,0.302781205423,0.882041847613
Hsal|LOC105191600,57.9410793754,-0.252541096261,0.246018078559,1.02651438358,0.304649187282,0.882041847613
Hsal|LOC105191654,4150.47275618,-0.133515556541,0.129720464236,1.02925592602,0.303359428233,0.882041847613
Hsal|LOC105191667,439.613210251,-0.204441077036,0.201440261122,1.01489680314,0.310155022257,0.882041847613
Hsal|LOC105191719,2323.91972907,0.173594215093,0.168587254847,-1.02969951821,0.303151081827,0.882041847613
Hsal|LOC105191920,304.899248665,0.0951140746166,0.0938033591929,-1.01397301157,0.310595630448,0.882041847613
Hsal|LOC105191925,1444.00202889,0.0724121775226,0.0706651198601,-1.02472305525,0.305493881325,0.882041847613
Hsal|LOC105191926,553.672304983,0.14145825628,0.137882283452,-1.02593496958,0.304922237942,0.882041847613
Hsal|LOC105191968,511.49826772,-0.192542072905,0.188683531306,1.02044980594,0.307515182962,0.882041847613
Hsal|LOC105192080,26.9986656091,-0.236477916302,0.233327272327,1.01350311064,0.310819911083,0.882041847613
Hsal|LOC105192571,102.538896468,-0.173054541604,0.168004010956,1.0300619647,0.302980918568,0.882041847613
Hsal|LOC105187882,527.0908908,0.184802971928,0.182684014745,-1.01159902899,0.311729810368,0.882213918687
Hsal|LOC105191731,108.853300571,0.24146830259,0.238754876026,-1.01136490534,0.311841811634,0.882268309082
Hsal|LOC105180854,23.4099484703,0.231910015218,0.229487744589,-1.01055511977,0.3122294055,0.882839553048
Hsal|LOC105183213,107.286243899,-0.17561844968,0.173777611401,1.01059306929,0.312211234342,0.882839553048
Hsal|LOC105180494,1148.63783891,0.137931721706,0.138809724602,-0.993674773877,0.320381227776,0.882990622198
Hsal|LOC105180499,85.8061075684,0.169914894625,0.168954252015,-1.00568581494,0.314566728848,0.882990622198
Hsal|LOC105180567,841.40817702,0.172116556477,0.171440246492,-1.00394487291,0.315405185894,0.882990622198
Hsal|LOC105180826,818.108759527,0.153409241187,0.153313901358,-1.0006218603,0.317009657461,0.882990622198
Hsal|LOC105180891,469.213990676,-0.0898190585375,0.0891716284358,1.00726049432,0.313809609042,0.882990622198
Hsal|LOC105181051,137.135332986,-0.270738402641,0.271134942751,0.998537480613,0.318018799181,0.882990622198
Hsal|LOC105181379,70.480020988,-0.174273271716,0.173217474689,1.00609521083,0.314369772246,0.882990622198
Hsal|LOC105181456,295.532123436,-0.175189556938,0.176323687188,0.993567907592,0.320433274681,0.882990622198
Hsal|LOC105181484,6899.38630391,-0.0862687559,0.0863226867073,0.999375241788,0.317612948704,0.882990622198
Hsal|LOC105181569,396.343085262,-0.168105781706,0.166797241143,1.00784509716,0.313528832244,0.882990622198
Hsal|LOC105181635,110.994419376,0.147690611415,0.14733155659,-1.00243705309,0.316132553978,0.882990622198
Hsal|LOC105182075,531.728454791,0.107385167143,0.108096131637,-0.993422849796,0.320503930776,0.882990622198
Hsal|LOC105182419,17.8996641176,-0.223698273057,0.223416135967,1.0012628322,0.316699756901,0.882990622198
Hsal|LOC105182445,332.707365245,0.152135086125,0.151465456686,-1.00442100433,0.315175729991,0.882990622198
Hsal|LOC105182464,1367.65695517,0.135519068791,0.13542440363,-1.00069902586,0.31697233851,0.882990622198
Hsal|LOC105182506,166.408006594,0.0966273944109,0.0967957494819,-0.998260718348,0.318152950331,0.882990622198
Hsal|LOC105182607,1053.86835306,0.0976471374488,0.0977978951821,-0.998458476708,0.318057089872,0.882990622198
Hsal|LOC105182640,88.5627438513,-0.160127066901,0.159108654301,1.00640073668,0.314222839413,0.882990622198
Hsal|LOC105182769,2078.23639502,-0.169435071004,0.169686397386,0.998518877256,0.318027815367,0.882990622198
Hsal|LOC105182771,1880.16174775,0.153393438402,0.152663936769,-1.00477848042,0.315003528232,0.882990622198
Hsal|LOC105183051,40.6377772169,-0.357705088586,0.356142512264,1.00438750295,0.315191871295,0.882990622198
Hsal|LOC105183094,139.795238148,0.234415261688,0.235239230297,-0.996497316334,0.319008570355,0.882990622198
Hsal|LOC105183416,117.262488688,-0.138517647528,0.137295379398,1.00890247097,0.313021410054,0.882990622198
Hsal|LOC105183509,212.245800072,0.0948330801262,0.094774001332,-1.00062336499,0.317008929733,0.882990622198
Hsal|LOC105183517,1021.48016134,0.146806920089,0.147935963986,-0.992368022846,0.321018031896,0.882990622198
Hsal|LOC105183557,829.188223099,0.0839158495439,0.0845621760425,-0.992356789657,0.32102350962,0.882990622198
Hsal|LOC105183789,50.6269342455,-0.204660211681,0.205380565761,0.996492588883,0.319010866183,0.882990622198
Hsal|LOC105184096,311.420616085,-0.16925842228,0.17050987907,0.992660502739,0.320875429218,0.882990622198
Hsal|LOC105184099,121.369891373,-0.338466498949,0.339362266207,0.997360439428,0.318589586507,0.882990622198
Hsal|LOC105184146,514.291563739,0.077390012337,0.0768439378568,-1.00710627924,0.313883704017,0.882990622198
Hsal|LOC105184187,10486.9740129,-0.141456129931,0.142484269642,0.992784187936,0.320815137218,0.882990622198
Hsal|LOC105184309,53.5654984967,-0.233701879518,0.235237917848,0.993470277477,0.320480828142,0.882990622198
Hsal|LOC105184520,227.777155006,-0.173485627698,0.173614940119,0.999255176883,0.317671092878,0.882990622198
Hsal|LOC105184540,260.292950598,-0.216897266721,0.215379040329,1.00704909071,0.313911184039,0.882990622198
Hsal|LOC105184590,2107.3661062,-0.0775334867659,0.077982621642,0.994240577367,0.320105757552,0.882990622198
Hsal|LOC105184689,72.8723924044,-0.159703566171,0.160269979554,0.996465879735,0.319023837355,0.882990622198
Hsal|LOC105184745,143.858360812,-0.163154252075,0.162376873418,1.00478749615,0.314999186015,0.882990622198
Hsal|LOC105184763,169.858784752,-0.219559740592,0.220500647872,0.995732859341,0.319379960005,0.882990622198
Hsal|LOC105184925,117.594787407,-0.174763362315,0.175576071432,0.995371185207,0.319555767629,0.882990622198
Hsal|LOC105185711,792.044639009,-0.145552803514,0.145530671129,1.00015208056,0.317236915375,0.882990622198
Hsal|LOC105185746,424.392579316,-0.116207034266,0.115236098428,1.00842562228,0.313250177574,0.882990622198
Hsal|LOC105185817,493.190128212,-0.118558354819,0.118253805955,1.00257538319,0.316065778084,0.882990622198
Hsal|LOC105186041,648.975031352,-0.128993431062,0.128294457077,1.00544820097,0.314681079949,0.882990622198
Hsal|LOC105186134,207.62157443,0.158701883077,0.157921031032,-1.00494457287,0.314923539975,0.882990622198
Hsal|LOC105186179,439.166719503,-0.238175956822,0.238004798165,1.00071913952,0.316962611578,0.882990622198
Hsal|LOC105186324,338.958995943,-0.110182988661,0.109386750635,1.0072791085,0.313800666357,0.882990622198
Hsal|LOC105186362,28.3738462987,0.265289344735,0.265771845029,-0.998184531947,0.31818988562,0.882990622198
Hsal|LOC105186386,206.161617691,-0.161412331198,0.162109626113,0.995698621168,0.319396600263,0.882990622198
Hsal|LOC105186464,17.4173987715,-0.242496582473,0.244360643261,0.992371681612,0.321016247758,0.882990622198
Hsal|LOC105186491,96.9386203032,-0.188937582421,0.189201566924,0.998604744626,0.317986200824,0.882990622198
Hsal|LOC105186809,46.012200619,-0.196477783462,0.196248965677,1.00116595664,0.316746582064,0.882990622198
Hsal|LOC105187260,618.843228389,0.129223427035,0.128674185519,-1.00426846701,0.3152492284,0.882990622198
Hsal|LOC105187372,521.555280944,0.182746479694,0.181708429255,-1.00571272584,0.31455377977,0.882990622198
Hsal|LOC105187426,1831.70939094,-0.127439832828,0.127739715419,0.997652393464,0.318447945533,0.882990622198
Hsal|LOC105187515,333.430988187,0.094351008482,0.0950216990533,-0.992941711442,0.320738361001,0.882990622198
Hsal|LOC105187609,52.6399973299,-0.22717937146,0.226253038639,1.00409423373,0.315333194544,0.882990622198
Hsal|LOC105187710,346.381821027,0.0977992071971,0.0985689361319,-0.992190958277,0.321104382328,0.882990622198
Hsal|LOC105187911,157.062685105,0.1084708431,0.107759389347,-1.00660224373,0.314125955799,0.882990622198
Hsal|LOC105188042,708.84001679,0.175452816259,0.17583191536,-0.997843968768,0.318355025535,0.882990622198
Hsal|LOC105188113,751.848413508,-0.0969985894627,0.096407729828,1.00612875789,0.314353636658,0.882990622198
Hsal|LOC105188140,775.533909688,0.117603215252,0.11805932221,-0.996136629024,0.319183764769,0.882990622198
Hsal|LOC105188157,234.187368482,-0.0632460760728,0.0626272934711,1.00988039826,0.312552594958,0.882990622198
Hsal|LOC105188283,3360.03426134,0.170560071585,0.170246335123,-1.00184283828,0.316419503782,0.882990622198
Hsal|LOC105188454,214.117663113,-0.179153285979,0.178765276755,1.00217049547,0.316261255073,0.882990622198
Hsal|LOC105188773,1554.96502156,-0.0923866362131,0.0920515061836,1.00364067948,0.315551839366,0.882990622198
Hsal|LOC105188783,18.0363142919,-0.289983514046,0.290890055287,0.996883560561,0.318821032144,0.882990622198
Hsal|LOC105189206,149.322361267,-0.123504931643,0.124165213498,0.994682231553,0.319890839006,0.882990622198
Hsal|LOC105189523,168.098510557,0.123226085214,0.124169885833,-0.992399118253,0.321002868927,0.882990622198
Hsal|LOC105189581,2014.12082488,0.132840125507,0.133499734073,-0.995059102027,0.319707520267,0.882990622198
